"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012",
"Honduras","HND","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","","","8.7","","","","","",
"Honduras","HND","Labor participation rate, female (% of female population ages 15+)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2000007629395","33.2999992370605","35","35","35","35","40.0999984741211","40.5999984741211","42.4000015258789","46","44.4000015258789","42.2000007629395","39","39","39.0999984741211","39.5999984741211","40.2000007629395","40.7000007629395","41.2000007629395","41.5","41.9000015258789","42.2999992370605","",
"Honduras","HND","Labor participation rate, male (% of male population ages 15+)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1999969482422","86.1999969482422","86","86.4000015258789","86.9000015258789","87.3000030517578","87.9000015258789","88","88.5","89","88","87","85.6999969482422","84.8000030517578","83.9000015258789","83.6999969482422","83.3000030517578","83","82.9000015258789","83","82.9000015258789","82.8000030517578","",
"Honduras","HND","Unemployment, female (% of female labor force)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8999996185303","","","","6.19999980926514","5.5","3","","","3.40000009536743","4.40000009536743","3.29999995231628","4.30000019073486","3.90000009536743","","4.5","4.69999980926514","6.40000009536743","8.30000019073486","6.19999980926514","4.19999980926514","2.90000009536743","3.79999995231628","4.19999980926514","5.59999990463257","","",
"Honduras","HND","Unemployment, male (% of male labor force)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","","","4.40000009536743","4.30000019073486","3.29999995231628","","","3.20000004768372","4.40000009536743","3.29999995231628","3.79999995231628","4","","3.79999995231628","3.59999990463257","4.59999990463257","4.80000019073486","3.20000004768372","2.59999990463257","2.90000009536743","2.70000004768372","2.70000004768372","4.30000019073486","","",
"Honduras","HND","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237100","101961","100348","65","104","63","63","9","9","9","12","20","29","23","23","22","22","22","24","19","14","17","",
"Honduras","HND","Refugee population by country or territory of origin","SM.POP.REFG.OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","21","41","448","1214","1219","1259","1246","1101","848","903","781","673","604","484","535","1035","1236","1116","1166","1302","1966","",
"Honduras","HND","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","159.419","159.06","158.701","158.72","158.739","158.758","158.777","158.796","157.1968","155.5976","153.9984","152.3992","150.8","149.8804","148.9608","148.0412","147.1216","146.202","144.9624","143.7228","142.4832","141.2436","140.004","138.7026","137.4012","136.0998","134.7984","133.497","132.0974","130.6978","129.2982","127.8986","126.499","124.1192","121.7394","119.3596","116.9798","114.6","112.1804","109.7608","107.3412","104.9216","102.502","100.6214","98.7408","96.8602","94.9796","93.099","91.272","89.445","87.618","85.79099","",
"Honduras","HND","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN","48.039","48.733","49.42","50.095","50.756","51.401","52.031","52.653","53.272","53.894","54.525","55.172","55.836","56.52","57.226","57.953","58.701","59.464","60.238","61.02","61.812","62.617","63.435","64.259","65.077","65.871","66.621","67.313","67.943","68.507","69.018","69.49","69.944","70.392","70.839","71.278","71.696","72.077","72.414","72.706","72.956","73.172","73.368","73.557","73.75","73.959","74.194","74.455","74.74","75.044","75.357","75.664","",
"Honduras","HND","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","44.621","45.279","45.931","46.569","47.187","47.782","48.354","48.913","49.47","50.03","50.601","51.191","51.804","52.441","53.105","53.795","54.511","55.245","55.993","56.75","57.517","58.3","59.095","59.897","60.693","61.464","62.189","62.856","63.457","63.992","64.471","64.909","65.327","65.739","66.149","66.553","66.94","67.295","67.612","67.889","68.13","68.34","68.531","68.716","68.904","69.106","69.33","69.577","69.848","70.144","70.463","70.801","",
"Heavily indebted poor countries (HIPC)","HPC","Ratio of young literate females to males (% ages 15-24)","SE.ADT.1524.LT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.953523129087","","","","","","","","","","79.5659330799859","","","","","","","","","","","84.3719688009414","",
"Heavily indebted poor countries (HIPC)","HPC","Ratio of female to male primary enrollment (%)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","63.653","63.875","64.441","64.836","65.812","66.44","67.484","68.957","71.225","71.682","72.909","73.754","76.37","77.027","77.832","76.868","77.524","79.186","78.393","78.979","79.363","80.139","80.566","80.831","81.07","79.668","79.525","80.341","81.009","82.031","83.146","83.652","83.788","84.869","84.575","86.959","88.411","88.99","89.95","91.119","91.837","92.145","",
"Heavily indebted poor countries (HIPC)","HPC","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","61.94","62.184","62.556","62.906","63.779","64.141","65.006","66.117","67.913","68.167","69.357","70.167","72.844","73.392","74.21","73.733","74.537","76.047","75.493","76.105","76.558","77.388","77.811","77.966","77.76","77.433","77.316","78.019","78.538","79.442","80.438","80.893","81.125","82.012","81.454","83.487","84.542","85.176","86.058","87.043","87.8","88.336","",
"Heavily indebted poor countries (HIPC)","HPC","Ratio of female to male secondary enrollment (%)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","53.674","53.882","53.66","53.972","54.501","53.967","53.96","53.801","53.937","53.734","55.043","56.093","59.174","59.598","60.836","62.198","63.547","64.786","65.373","66.191","67.094","68.029","68.469","68.077","66.36","69.56","69.45","69.512","69.535","70.436","71.046","71.418","71.812","71.937","70.569","71.557","71.742","72.819","73.754","74.788","76.145","77.635","",
"Heavily indebted poor countries (HIPC)","HPC","Ratio of female to male tertiary enrollment (%)","SE.ENR.TERT.FM.ZS","","","","","","","","","","","51.645","52.078","50.833","50.966","51.298","50.734","50.119","51.796","50.402","50.103","51.197","51.333","52.226","52.535","52.797","53.307","52.206","52.308","52.993","53.207","53.991","53.446","53.982","54.068","54.552","54.899","56.134","58.028","60.212","61.129","61.788","61.689","63.978","63.291","62.824","63.142","63.159","63.143","61.915","61.724","59.932","58.164","",
"Heavily indebted poor countries (HIPC)","HPC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.93826681870011","9.34073590246026","9.11633782483157","","11.9151053159478","13.5170812238609","13.5259223488507","14.0612952575217","16.8961817900757","17.1080929243851","17.6377903422983","17.5948358998289","17.7197632058288","18.3232624113475","20.3621315544524","21.4993286542569",
"Heavily indebted poor countries (HIPC)","HPC","Prevalence of HIV, female (% ages 15-24)","SH.HIV.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88781881477681","",
"Heavily indebted poor countries (HIPC)","HPC","Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.821493222372632","",
"Heavily indebted poor countries (HIPC)","HPC","Share of women employed in the nonagricultural sector (% of total nonagricultural employment)","SL.EMP.INSV.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Vulnerable employment, female (% of female employment)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Vulnerable employment, male (% of male employment)","SL.EMP.VULN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Children in employment, female (% of female children ages 7-14)","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Children in employment, male (% of male children ages 7-14)","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Children in employment, study and work, female (% of female children in employment, ages 7-14)","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Children in employment, study and work, male (% of male children in employment, ages 7-14)","SL.TLF.0714.SW.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Children in employment, study and work (% of children in employment, ages 7-14)","SL.TLF.0714.SW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Children in employment, work only, female (% of female children in employment, ages 7-14)","SL.TLF.0714.WK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Children in employment, work only, male (% of male children in employment, ages 7-14)","SL.TLF.0714.WK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Children in employment, work only (% of children in employment, ages 7-14)","SL.TLF.0714.WK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Labor participation rate, female (% of female population ages 15+)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.3729425439661","63.4575464921557","63.5982423587202","63.575114250529","63.6621102450678","63.7082405594919","63.8537651869776","64.0428664590146","64.2671400394917","64.4653712592469","64.8028893033032","65.0079605495635","65.2162563623817","65.3418769008363","65.5035016987711","65.6280955870646","65.7236158622086","65.8434007633662","65.9388552998847","66.0393171527585","66.1137934868546","66.1832328891041","",
"Heavily indebted poor countries (HIPC)","HPC","Labor participation rate, male (% of male population ages 15+)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.0401121723351","82.8792922269517","82.6387801563613","82.4656384090123","82.398704675529","82.3595962099836","82.2574153237965","82.1687140501441","82.1230311400416","82.1344820099405","82.0685055153372","82.0302294770997","81.9785752532976","81.9215939256581","81.8784495149807","81.7958384391173","81.6394339745951","81.5658039625954","81.5429334454277","81.539803578671","81.5430776018879","81.558672618118","",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, female (% of female labor force)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, male (% of male labor force)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5630764","4742660","4697253","5476302","6144296","5405334","3883435","3018062","2865880","3032305","3119864","2734109","2734412","2501058","2402802","2226857","2062768","1950301","1714977","1635849","1693627","1932462","",
"Heavily indebted poor countries (HIPC)","HPC","Refugee population by country or territory of origin","SM.POP.REFG.OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11718367","11131022","9715002","9404615","9204934","8084004","6803655","5976490","5785370","5773851","6925266","6804592","5578766","5094361","5377998","5022784","4931903","5606062","5273912","5390666","5709184","5893051","",
"Heavily indebted poor countries (HIPC)","HPC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","149.22615178404","149.179045227717","149.095946760956","148.789537467999","148.486806387223","148.199807365946","147.925935042387","147.659221334471","147.341546111134","147.047856155978","146.778217070463","146.534342689759","146.310029832025","145.894478903064","145.46722763087","145.015248327515","144.529101343514","144.015992254876","143.577356379034","143.158496458266","142.772071092455","142.417570802238","142.079532493458","141.241865719812","140.373615646441","139.46574651082","138.515322986602","137.532226805529","137.103056482909","136.705881924255","136.353234248399","136.053968968394","135.794776251037","135.328410168862","134.813115582646","134.219643181419","133.537328756019","132.785657138726","131.909519602656","131.031370662658","130.194577234357","129.415301886353","128.686391424904","126.718237829925","124.767641545659","122.818680541639","120.874383952175","118.936387996263","116.749525646225","114.536123737871","112.282991039284","109.980303688462","",
"Heavily indebted poor countries (HIPC)","HPC","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN","40.8502099133883","41.2920781513234","41.7261600466264","42.1509705057997","42.5669088302388","42.9766166333908","43.3843827527642","43.7944233581849","44.2093970116699","44.6292552678441","45.0539931540047","45.4818066041341","45.9088820444457","46.330309142049","46.7424834994621","47.1406211861955","47.5208039519259","47.8824595903371","48.2275524087983","48.5582678981515","48.8788573782888","49.19468785893","49.5071384747268","49.8139011046439","50.1096260640473","50.3801784871171","50.6094912409203","50.7868345144081","50.9096168431072","50.9898953830017","51.0493907194105","51.1146939691632","51.2056478890552","51.325667094652","51.4641205269388","51.6160549997635","51.785245650698","51.9803386979933","52.211353160437","52.4867954216865","52.8163251101564","53.2093761314262","53.666956617089","54.1852886139579","54.7564951180187","55.3694518172015","56.0121605284609","56.6666664238988","57.3148103552208","57.9419170267379","58.5337259834671","59.0805768417383","",
"Heavily indebted poor countries (HIPC)","HPC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","38.3457983334425","38.7724614441691","39.1927302147999","39.605711317536","40.0110231788936","40.4099595454953","40.8047938609986","41.1978489801693","41.5912874506478","41.985548790446","42.3812421062009","42.7792736995426","43.1767829915536","43.5715974181653","43.9600889368936","44.3384154158868","44.7018276932451","45.0490765431124","45.3816101472119","45.7011095679781","46.0121614505385","46.3200921033359","46.6273365448319","46.9321967840625","47.229789255953","47.506741333791","47.7464591558377","47.9377896159314","48.0794108948196","48.1841061109217","48.2770124178855","48.3884923939931","48.539065343963","48.7293841681751","48.9461634510656","49.18052135623","49.4334389246193","49.70929339693","50.013360056999","50.3504946354138","50.7265282064835","51.149788954155","51.6228481203653","52.1428085398602","52.7015489029749","53.2861383418289","53.8821242425652","54.472315196216","55.0421822101288","55.5806215705173","56.0802998519904","56.538580885003","",
"Croatia","HRV","Ratio of young literate females to males (% ages 15-24)","SE.ADT.1524.LT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9380139","","","","","","","","","","100.0089811","","","","","","","","","100.043","","",
"Croatia","HRV","Ratio of female to male primary enrollment (%)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.602","99.12","99.174","98.882","98.606","98.606","98.245","98.551","98.804","99.051","99.358","","99.828","99.563","99.861","100.13","99.839","99.993","","",
"Croatia","HRV","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.364","101.551","101.41","101.211","100.699","100.474","100.634","100.912","100.895","100.904","100.763","","101.899","101.852","102.046","102.26","102.404","104.741","","",
"Croatia","HRV","Ratio of female to male secondary enrollment (%)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.75","102.76","102.543","102.385","101.729","101.397","101.811","102.076","101.926","101.817","101.458","","102.948","103.014","103.136","103.269","103.562","106.85","","",
"Croatia","HRV","Ratio of female to male tertiary enrollment (%)","SE.ENR.TERT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.457","93.654","99.001","97.739","106.35","104.667","116.505","115.942","114.996","115.05","118.511","","121.482","122.755","122.297","124.846","126.865","133.62","","",
"Croatia","HRV","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9","7.9","7.9","20.5","20.5","20.5","","21.7","21.7","21.7","20.9","20.9","23.5","23.5","23.8","23.8",
"Croatia","HRV","Prevalence of HIV, female (% ages 15-24)","SH.HIV.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","",
"Croatia","HRV","Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","",
"Croatia","HRV","Share of women employed in the nonagricultural sector (% of total nonagricultural employment)","SL.EMP.INSV.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.2","43.8","44.8","45.7","46.4","46.6","46.7","46.9","47.6","47.7","47","46.7","46.9","46.1","45.7","45.9","46.9","45.5","45.8","47.1","47","46.6","",
"Croatia","HRV","Vulnerable employment, female (% of female employment)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6000003814697","22.2999992370605","20","20","18.7999992370605","18.2999992370605","17.7999992370605","20.2999992370605","19.2999992370605","21.5","18.1000003814697","17.2000007629395","17.2000007629395","17.6000003814697","19.1000003814697","18.7000007629395","",
"Croatia","HRV","Vulnerable employment, male (% of male employment)","SL.EMP.VULN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5","20","18.8999996185303","19.5","18.7000007629395","19.8999996185303","19.2000007629395","18.7000007629395","17.6000003814697","18.6000003814697","17.7999992370605","15.3000001907349","15.5","15.8000001907349","16.7999992370605","17.3999996185303","",
"Croatia","HRV","Children in employment, female (% of female children ages 7-14)","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Children in employment, male (% of male children ages 7-14)","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Children in employment, study and work, female (% of female children in employment, ages 7-14)","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Children in employment, study and work, male (% of male children in employment, ages 7-14)","SL.TLF.0714.SW.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Children in employment, study and work (% of children in employment, ages 7-14)","SL.TLF.0714.SW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Children in employment, work only, female (% of female children in employment, ages 7-14)","SL.TLF.0714.WK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Children in employment, work only, male (% of male children in employment, ages 7-14)","SL.TLF.0714.WK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Children in employment, work only (% of children in employment, ages 7-14)","SL.TLF.0714.WK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Labor participation rate, female (% of female population ages 15+)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5","46.5999984741211","46.4000015258789","46.2000007629395","46","45.7999992370605","45.5999984741211","45.5","45.2999992370605","45.2000007629395","45.0999984741211","44.9000015258789","44.7000007629395","44.7000007629395","46.0999984741211","46.4000015258789","46.4000015258789","45.7999992370605","46.0999984741211","46.5","46","46","",
"Croatia","HRV","Labor participation rate, male (% of male population ages 15+)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.6999969482422","69.1999969482422","68.4000015258789","67.5999984741211","66.8000030517578","66","65.3000030517578","64.5999984741211","64","63.5","63","62","60.7999992370605","61","62.0999984741211","61.4000015258789","60.2000007629395","61.2999992370605","60.9000015258789","60","59.5999984741211","59.7000007629395","",
"Croatia","HRV","Unemployment, female (% of female labor force)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1999998092651","","","","","10.5","10.3999996185303","11.5","14.5","17.2999992370605","21.2999992370605","17.2999992370605","15.6000003814697","15.3000001907349","13.8000001907349","12.6999998092651","11.1000003814697","10","10.3000001907349","12.1999998092651","13.1999998092651","",
"Croatia","HRV","Unemployment, male (% of male labor force)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1000003814697","","","","","9.5","9.5","10.6000003814697","12.8000001907349","15","19.7000007629395","13.1999998092651","12.5","12.3000001907349","11.6000003814697","9.80000019073486","8.30000019073486","7","8","11.3999996185303","13.6999998092651","",
"Croatia","HRV","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","403000","287000","183600","198647","165395","68863","29027","28374","22437","21875","8392","4387","3663","2927","2443","1642","1597","1238","936","824","",
"Croatia","HRV","Refugee population by country or territory of origin","SM.POP.REFG.OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168571","151688","76256","245572","310088","349307","338089","346034","335199","290279","274806","230189","215477","119148","93767","100423","97012","76478","65861","62649","",
"Croatia","HRV","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","26.9818","26.6344","26.287","25.87","25.453","25.036","24.619","24.202","23.901","23.6","23.299","22.998","22.697","22.836","22.975","23.114","23.253","23.392","23.253","23.114","22.975","22.836","22.697","22.419","22.141","21.863","21.585","21.307","20.566","19.825","19.084","18.343","17.602","17.6412","17.6804","17.7196","17.7588","17.798","17.1094","16.4208","15.7322","15.0436","14.355","14.201","14.047","13.893","13.739","13.585","13.4152","13.2454","13.0756","12.9058","",
"Croatia","HRV","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN","67.248","67.766","68.275","68.775","69.265","69.744","70.211","70.664","71.101","71.52","71.918","72.297","72.654","72.988","73.297","73.49","73.8","74.13","74.16","74.11","74.15","74.15","74.36","74.27","74.27","74.83","75.24","75.24","75.34","75.64","75.93","75.95","75.8","76.04","76.28","76.52","76.76","76.9","76.22","76.55","76.68","78.17","78.4","78.23","79.08","78.83","79.33","79.25","79.6","79.6","79.6","80","",
"Croatia","HRV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","62.095","62.396","62.678","62.943","63.192","63.434","63.674","63.918","64.166","64.416","64.66","64.887","65.088","65.259","65.401","66.68","67.27","67.52","67.09","66.92","66.39","66.72","66.79","66.47","66.36","67.13","67.78","67.88","67.82","68.23","68.59","68.6","66.9","67.22","67.54","67.86","68.18","68.3","68.6","68.92","69.12","71.03","71.21","71.17","72.13","71.83","72.51","72.33","72.4","72.9","73.5","73.9","",
"Haiti","HTI","Ratio of young literate females to males (% ages 15-24)","SE.ADT.1524.LT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","99.5935777","","","","","","","","","","","","","","","","","","","","","97.6191885","","","94.7737415","","","","","","",
"Haiti","HTI","Ratio of female to male primary enrollment (%)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","","","","","","","","","85.49","85.921","86.184","86.26","87.275","88.362","88.597","87.074","88.667","93.804","","","","","95.615","95.26","95.335","95.368","95.373","95.744","98.162","","","","","","","","","","","","","","",
"Haiti","HTI","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Ratio of female to male secondary enrollment (%)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Ratio of female to male tertiary enrollment (%)","SE.ENR.TERT.FM.ZS","","","","","","","","","","","","","","","","","30.183","30.42","25.45","29.839","","42.559","","","49.562","","33.868","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.6","3.6","","3.6","3.6","3.6","3.6","3.6","2","4.1","4.1","4.1","11.1","4.2","4.2",
"Haiti","HTI","Prevalence of HIV, female (% ages 15-24)","SH.HIV.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","",
"Haiti","HTI","Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","",
"Haiti","HTI","Share of women employed in the nonagricultural sector (% of total nonagricultural employment)","SL.EMP.INSV.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Vulnerable employment, female (% of female employment)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Vulnerable employment, male (% of male employment)","SL.EMP.VULN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Children in employment, female (% of female children ages 7-14)","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.6","","","","","","","",
"Haiti","HTI","Children in employment, male (% of male children ages 7-14)","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3","","","","","","","",
"Haiti","HTI","Children in employment, study and work, female (% of female children in employment, ages 7-14)","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Children in employment, study and work, male (% of male children in employment, ages 7-14)","SL.TLF.0714.SW.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Children in employment, study and work (% of children in employment, ages 7-14)","SL.TLF.0714.SW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.3","","","","","","","",
